date,vnindex_close,usd_vnd_close,foreign_flow_bn_vnd,source_status
8/27/2026,1749.51,23620,-337.8,ASSUMPTION_PLACEHOLDER_SERIES
8/28/2026,1737.16,23622,525,ASSUMPTION_PLACEHOLDER_SERIES
8/31/2026,1753.86,23695,-295.1,ASSUMPTION_PLACEHOLDER_SERIES
9/1/2026,1785.29,23713,689.9,ASSUMPTION_PLACEHOLDER_SERIES
9/2/2026,1766.46,23665,469.1,ASSUMPTION_PLACEHOLDER_SERIES
9/3/2026,1776.78,23615,-608.8,ASSUMPTION_PLACEHOLDER_SERIES
9/4/2026,1773.61,23611,-471.6,ASSUMPTION_PLACEHOLDER_SERIES
9/7/2026,1794.96,23629,61.7,ASSUMPTION_PLACEHOLDER_SERIES
9/8/2026,1794.12,23645,-84.1,ASSUMPTION_PLACEHOLDER_SERIES
9/9/2026,1780.75,23643,71.3,ASSUMPTION_PLACEHOLDER_SERIES
9/10/2026,1782.09,23645,-194.8,ASSUMPTION_PLACEHOLDER_SERIES
9/11/2026,1780.58,23703,317.3,ASSUMPTION_PLACEHOLDER_SERIES
9/14/2026,1767.01,23719,-283.1,ASSUMPTION_PLACEHOLDER_SERIES
9/15/2026,1777.29,23700,-552.7,ASSUMPTION_PLACEHOLDER_SERIES
9/16/2026,1742.43,23643,-156.7,ASSUMPTION_PLACEHOLDER_SERIES
9/17/2026,1760.38,23607,-453.9,ASSUMPTION_PLACEHOLDER_SERIES
9/18/2026,1750,23643,460.5,ASSUMPTION_PLACEHOLDER_SERIES
9/21/2026,1774.68,23706,-577.5,ASSUMPTION_PLACEHOLDER_SERIES
9/22/2026,1762.23,23684,205.7,ASSUMPTION_PLACEHOLDER_SERIES
9/23/2026,1759.58,23633,-661.1,ASSUMPTION_PLACEHOLDER_SERIES
9/24/2026,1748.99,23623,-69.2,ASSUMPTION_PLACEHOLDER_SERIES
9/25/2026,1746.89,23622,-304.7,ASSUMPTION_PLACEHOLDER_SERIES
9/28/2026,1721.87,23645,-776.7,ASSUMPTION_PLACEHOLDER_SERIES
9/29/2026,1677.75,23742,-315.9,ASSUMPTION_PLACEHOLDER_SERIES
9/30/2026,1688.42,23768,464.9,ASSUMPTION_PLACEHOLDER_SERIES
10/1/2026,1703.89,23786,-653.2,ASSUMPTION_PLACEHOLDER_SERIES
10/2/2026,1705.44,23777,-363,ASSUMPTION_PLACEHOLDER_SERIES
10/5/2026,1700.02,23792,-501.5,ASSUMPTION_PLACEHOLDER_SERIES
10/6/2026,1695.5,23742,872,ASSUMPTION_PLACEHOLDER_SERIES
10/7/2026,1739.09,23738,267.3,ASSUMPTION_PLACEHOLDER_SERIES
10/8/2026,1740.78,23715,41.9,ASSUMPTION_PLACEHOLDER_SERIES
10/9/2026,1754.47,23709,52.3,ASSUMPTION_PLACEHOLDER_SERIES
10/12/2026,1773.7,23729,754.7,ASSUMPTION_PLACEHOLDER_SERIES
10/13/2026,1777.42,23682,-723.1,ASSUMPTION_PLACEHOLDER_SERIES
10/14/2026,1786.91,23687,-452.6,ASSUMPTION_PLACEHOLDER_SERIES
10/15/2026,1781.19,23725,505.6,ASSUMPTION_PLACEHOLDER_SERIES
10/16/2026,1763.64,23727,-202.7,ASSUMPTION_PLACEHOLDER_SERIES
10/19/2026,1755.19,23683,460.4,ASSUMPTION_PLACEHOLDER_SERIES
10/20/2026,1789.67,23632,-631.9,ASSUMPTION_PLACEHOLDER_SERIES
10/21/2026,1777.71,23610,-622.7,ASSUMPTION_PLACEHOLDER_SERIES
10/22/2026,1779.06,23596,479,ASSUMPTION_PLACEHOLDER_SERIES
10/23/2026,1771.7,23612,268.1,ASSUMPTION_PLACEHOLDER_SERIES
10/26/2026,1777.89,23634,-627.3,ASSUMPTION_PLACEHOLDER_SERIES
10/27/2026,1779.43,23576,410.2,ASSUMPTION_PLACEHOLDER_SERIES
10/28/2026,1763.44,23580,422.2,ASSUMPTION_PLACEHOLDER_SERIES
10/29/2026,1749.46,23587,-107.5,ASSUMPTION_PLACEHOLDER_SERIES
10/30/2026,1733.41,23576,-566.9,ASSUMPTION_PLACEHOLDER_SERIES
11/2/2026,1750.4,23555,135.9,ASSUMPTION_PLACEHOLDER_SERIES
11/3/2026,1745.84,23580,-312.1,ASSUMPTION_PLACEHOLDER_SERIES
11/4/2026,1750.09,23607,-1007.9,ASSUMPTION_PLACEHOLDER_SERIES
11/5/2026,1745.92,23619,-528.2,ASSUMPTION_PLACEHOLDER_SERIES
11/6/2026,1754.15,23532,-142.7,ASSUMPTION_PLACEHOLDER_SERIES
11/9/2026,1739.21,23567,62.3,ASSUMPTION_PLACEHOLDER_SERIES
11/10/2026,1732.47,23625,264.1,ASSUMPTION_PLACEHOLDER_SERIES
11/11/2026,1721.63,23672,-318.6,ASSUMPTION_PLACEHOLDER_SERIES
11/12/2026,1741.99,23704,-48.3,ASSUMPTION_PLACEHOLDER_SERIES
11/13/2026,1751.56,23647,-77.1,ASSUMPTION_PLACEHOLDER_SERIES
11/16/2026,1773.6,23712,267.7,ASSUMPTION_PLACEHOLDER_SERIES
11/17/2026,1770.41,23738,-31.3,ASSUMPTION_PLACEHOLDER_SERIES
11/18/2026,1782.3,23766,-49.1,ASSUMPTION_PLACEHOLDER_SERIES
11/19/2026,1794.78,23715,-1066.1,ASSUMPTION_PLACEHOLDER_SERIES
11/20/2026,1790.51,23743,-857.5,ASSUMPTION_PLACEHOLDER_SERIES
11/23/2026,1799.94,23789,620.1,ASSUMPTION_PLACEHOLDER_SERIES
11/24/2026,1811.2,23797,-22.2,ASSUMPTION_PLACEHOLDER_SERIES
11/25/2026,1811.22,23757,-64.5,ASSUMPTION_PLACEHOLDER_SERIES
11/26/2026,1787.6,23770,842.2,ASSUMPTION_PLACEHOLDER_SERIES
11/27/2026,1819.47,23744,20.5,ASSUMPTION_PLACEHOLDER_SERIES
11/30/2026,1778.17,23752,103,ASSUMPTION_PLACEHOLDER_SERIES
12/1/2026,1762.12,23753,701.8,ASSUMPTION_PLACEHOLDER_SERIES
12/2/2026,1769.85,23753,210.7,ASSUMPTION_PLACEHOLDER_SERIES
12/3/2026,1748.16,23728,-1.7,ASSUMPTION_PLACEHOLDER_SERIES
12/4/2026,1770.16,23738,-88.4,ASSUMPTION_PLACEHOLDER_SERIES
12/7/2026,1747.34,23765,156.4,ASSUMPTION_PLACEHOLDER_SERIES
12/8/2026,1741.82,23748,188.8,ASSUMPTION_PLACEHOLDER_SERIES
12/9/2026,1730.09,23774,73.3,ASSUMPTION_PLACEHOLDER_SERIES
12/10/2026,1728.79,23820,-742.4,ASSUMPTION_PLACEHOLDER_SERIES
12/11/2026,1737.58,23736,94.2,ASSUMPTION_PLACEHOLDER_SERIES
12/14/2026,1752.6,23771,-70.2,ASSUMPTION_PLACEHOLDER_SERIES
12/15/2026,1766.63,23777,48.3,ASSUMPTION_PLACEHOLDER_SERIES
12/16/2026,1754.61,23795,289.2,ASSUMPTION_PLACEHOLDER_SERIES
12/17/2026,1751.13,23768,-587.1,ASSUMPTION_PLACEHOLDER_SERIES
12/18/2026,1758.81,23725,47.5,ASSUMPTION_PLACEHOLDER_SERIES
12/21/2026,1770.6,23764,839.4,ASSUMPTION_PLACEHOLDER_SERIES
12/22/2026,1776.3,23715,-481.1,ASSUMPTION_PLACEHOLDER_SERIES
12/23/2026,1787.97,23704,-122.1,ASSUMPTION_PLACEHOLDER_SERIES
12/24/2026,1789.13,23730,125.3,ASSUMPTION_PLACEHOLDER_SERIES
12/25/2026,1785.38,23747,-921.7,ASSUMPTION_PLACEHOLDER_SERIES
12/28/2026,1774.06,23739,36.8,ASSUMPTION_PLACEHOLDER_SERIES
12/29/2026,1748.61,23698,294.5,ASSUMPTION_PLACEHOLDER_SERIES
12/30/2026,1753.42,23736,-386.8,ASSUMPTION_PLACEHOLDER_SERIES
12/31/2026,1775.39,23700,181.9,ASSUMPTION_PLACEHOLDER_SERIES
